fix_key,content_hash,model,prompt_version,ai_found,ai_analyzed,ai_authored,ai_tooling,mentioned_only,vendor,disclosure_form,confidence,rationale
make error hint from bind() failure more accurate,c56416a3fc9fe6f2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make error messages about wal segment size more consistent,36ff276eca424738,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make escaping functions retain trailing bytes of an invalid character.,e00853ce10ee8ca5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make eval statement naturally proof against perltidy,93e948e3716c6070,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make exec_backend more convenient on linux and freebsd.,74874effb761c933,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make exec_backend more convenient on macos.,0b7e0edb695e01dc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make execforportionofleftovers() obey srf protocol.,07506f078d47b356,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make execgetinsertedcols() and friends more robust and improve comments.,48ad2e2485de5455,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make explain analyze of hashagg more similar to hash join,236c5834712b1a6f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make explain merge output format more compact,04bf63bb1053b1dd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make extract(timetz) tests a bit more interesting,7a573c329c50e7b2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make fallback md5 implementation thread-safe on big-endian systems,e7534d7811d64b30,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make fastpathmeta self-contained by copying fmgrinfo structs,d10e9858bba5e8fd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make finding openssl program a configure or meson option,009f284b286d9113,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make fixed-length list building macros work in c++,28482b416f68bb1e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"make floating-point ""nan / 0"" return nan instead of raising an error.",1973b17a4e32ea80,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make formatting in nls.mk files more consistent,e5f5b01cdd063ea3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make fp_lock_slots_per_backend look like a function,3c3d1d1ffc8d215d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make functions.c mostly run in a short-lived memory context.,0a85a7670312989d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make generate_queries_for_path_pattern_recurse() interruptible,9b2b7e07bf5f648d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make geometry cast functions error safe,ebb4c6d26d28c534,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make get_extension_schema() available,0a0e73f5f9a0c79e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"make getconfigoption/getconfigoptionresetstring return """" for null.",f28be119a948095b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make getobjectdescription robust against dangling amproc type links.,8830954d9b87fac5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make getslotinvalidationcause() return rs_inval_none on unexpected input,f4b81b833e3d2300,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make getsnapshotdata() more resilient on out-of-memory errors,695b53bccb3daf08,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make gin test using injection points repeatable,48e5d147f4d54a79,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make gin tests using injection points concurrent-safe,94b4ba765b917dc4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make group_similar_or_args() reorder clause list as little as possible,1b54e2cdc4198ca9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make guc wal_receiver_timeout user-settable.,94b42d74151818d4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make guc_check_errdetail messages full sentences,89efc760f4b4d627,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make handling of redundant nbtree keys more robust.,e24ff693b2283e72,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make heap_page_is_all_visible independent of lvrelstate,add319dfb00b995e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make immutability tests in to_json and to_jsonb complete,4560d91019d6cf4f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make implementation of saslprep compliant for ascii characters,aab727a047f5e609,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make index_concurrently_create_copy more general,6b94d107e155b4f2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make index_set_state_flags() transactional,19f5d89c3d1e85b7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make indexscaninstrumentation a pointer in executor scan nodes.,134108ac3ed7b1f5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make insert-from-multiple-values-rows handle domain target columns.,0f054e1fa2ef3ebd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make int64_div_fast_to_numeric() more robust.,411ab21277dec726,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make invalid primary_slot_name follow standard guc error reporting.,251f986a6c3c8d14,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make it cheap to check if a relation is modified by a query,27d381e435910589,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make it possible for loadable modules to add explain options.,7797d72cd4b2dcc7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make json path numeric literals more correct,cc0321c77c2bbf92,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make json_table generated path names avoid collisions,908417e26cccb7ba,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make jsonb casts to scalar types translate json null to sql null.,84022be243ec5ff8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make jsonpath .string() be immutable for datetimes.,a50b5dfa641478cc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make lazy_vacuum_heap_rel match lazy_scan_heap.,a640dafc9bfcb8a0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make left-join removal safe under -dreallocate_bitmapsets.,cb90636060167143,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make levels 1-based in pg_log_backend_memory_contexts(),dc57cc54c4855a89,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make libpq error messages consistent for translation,48f7954fb8567efd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make libpq_pipeline.c shorter and more uniform via helper functions.,074b2e4b452b3415,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"make libpqsrv_cancel's return const char *, not char *",1c3d5a1391b09133,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make local buffers pin limit more conservative,82286b37cae6a112,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make locale option behavior more consistent,199fa263d9af20de,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make logical decoding a part of the rmgr.,24d909e68afa843f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make lwlockcounter a global variable.,94a8158aa8114880,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make lwlocknames.h generated file less ugly,25f496040555d767,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make many cast functions error safe,c6c4ddb43bd5af64,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make materialized views participate in predicate locking,c029df51e790f064,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"make max_pinned_buffers be > 0, don't just assert that it is.",ab5471a7e90280e9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make memorycontextcontains work correctly again,692f5f220da30485,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make more consistent some translated strings related to compression,c5281bdf7d26380d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make more effort to put a sentinel at the end of allocated memory,a62ee04935145f3e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make more use of binaryheap_empty() and binaryheap_size().,74a2916f50f26ec6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make more use of makecolumndef(),808abb2d027d563d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make more use of relation_is_other_temp().,46f6cb2568004d06,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make more use of relkind_has_storage(),55c9a3ab3a7641c1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make multixact error message more explicit,9744384d0e54e708,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make nbtree split redo locking match original execution.,65a44877fe25d754,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new authentication test case more robust.,148232986bc72182,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new auto_explain test safe for log_error_verbosity = verbose.,5ef4b36ed8200b46,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new generated-expressions code more bulletproof.,010a819295d7f1cb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new guc short descriptions more consistent.,817e52fb9b099056,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new partitions with parent's persistence during merge/split,f26b0be7f0934422,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new replication slot test code even less racy,e9cb07d11b217f3f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new replication slot test code less racy,d5e86b8a814223b6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new ssl tap test for channel_binding more robust,13b165069c54e9c8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make new test immune to collation,606a9601a6222fa0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make node output prefix match node structure name,33031d7287480402,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make nodesort.c use datum sorts for single column sorts,67c77fa9e4b930ef,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make null tuple values always advance skip arrays.,0f90908181fde90f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"make nullsemaction const, add 'const' decorators to related functions",c9b46f2e8691fca7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make object_address test output easier to update,648ffaac622d7622,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make origin data initialization consistent other fields in 2pc header,289a46f38f717c55,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make our back branches build under -fkeep-inline-functions.,a0886132eb134397,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make our back branches compatible with libxml2 2.13.x.,2f072693c8e501df,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make our usage of memset_s() conform strictly to the c11 standard.,6e17380188e460b5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make palloc_array() and friends safe against integer overflow.,62fe76a824e3e2ba,qwen3:30b-a3b,ai-v4,true,false,false,false,false,unspecified,trailer,0.95,mentions: Xint Code | found: Reported-by: Xint Code
make parallel nbtree index scans use an lwlock.,3ab41e32489a4da7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make parallel worker shutdown complete entirely via before_shmem_exit().,3a078298fcb2ff23,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make parsenodestring() c idiom compatible with visual studio 2015.,4fd1988a33694ddd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make perl warnings fatal in newly added tap tests,bb4c09ecd4136af9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_bsd_indent add a space between comma and period.,620cabe080c4cffd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_bsd_indent's .h files inclusion-order-safe.,bb9cf71774c3cc41,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_createsubscriber more wary about quoting connection parameters.,af3607dd3e6db8fd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_createsubscriber warn if publisher has two-phase commit enabled.,c6bdce725e6728cf,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_ctl stop/restart/promote recheck postmaster aliveness.,db94682886d0fc42,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_dump acquire lock on partitioned tables that are to be dumped.,a52812c766d7d94c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_dump's table of object-type priorities more maintainable.,959d137884c84845,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_get_expr() more bulletproof.,b5b061aeb9086dfc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_get_statisticsobjdef_expressions return null,1d774c5d947ff204,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_interpret_timezone_abbrev() check sp->defaulttype too.,c7eac31a40a24539,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_mkdir_p() tolerant of a concurrent directory creation.,ecf087564da243aa,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_numa_query_pages() work in frontend programs,c2521f861df21e12,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_regexec() robust against out-of-range search_start.,fd4d9699521f1c63,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_replication_origin_drop safe against concurrent drops.,f56f05ac2f19932c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_rewind test case more stable.,0523175467e832a1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
make pg_stat_io count ios as bytes instead of blocks for some operations,73606fe9eae23816,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
